user_id	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
984121344	0.3663241543714632	0.5141846979818057	0.6221283688549958	0.6755829317667833	0.15912283657903004	0.1111111111111111	0.6923076923076923	0.575	0.6666666666666666
601849857	0.2988733459029912	0.5426442027741043	0.478876746544076	0.09275975237415897	0.07956141828951502	0.1111111111111111	0.7692307692307693	0.6875	0.6666666666666666
351429761	0.41614712322241515	0.5253040092289242	0.6735095071284167	0.8006286407951168	0.0	0.1111111111111111	0.8461538461538461	0.0	0.5555555555555556
2792643764	0.2322616579067559	0.4911174546238474	0.30246460088896987	0.3961072275863415	0.07956141828951502	0.0	0.6923076923076923	0.225	0.8888888888888888
215056389	0.399046315324929	0.5108707532019341	0.44691744621592006	0.6304967623227522	0.0	0.1111111111111111	0.6153846153846154	0.475	0.4444444444444444
248807431	0.8267035410832875	0.5735895623895455	0.8368431765335619	0.7912423827346311	0.6894264155263281	0.1111111111111111	0.6923076923076923	0.925	0.5555555555555556
61931528	0.6341753326385268	0.7356347286897433	0.7323142784567567	0.5682230398652003	0.31083775688858184	0.0	0.6923076923076923	0.03125	0.3333333333333333
2513463980	0.44712199895747223	0.5155649469684052	0.5785955103492993	0.6494725536702912	0.0	0.0	0.46153846153846156	0.0	0.8888888888888888
102137866	0.5888174533268394	0.5009540255465753	0.5302672207083361	0.260987734716801	0.5832581441853427	0.1111111111111111	0.7692307692307693	0.91875	0.4444444444444444
298385420	0.5438901728605721	0.5545269769327567	0.6181475515572177	0.5085811554494476	0.38247997581998394	0.1111111111111111	0.6153846153846154	0.99375	0.5555555555555556
265519119	0.37890572318636256	0.4683519179291511	0.7846169370193375	0.8626933669315677	0.18473589239551017	0.0	0.6153846153846154	0.51875	0.5555555555555556
391413781	0.3028298038441802	0.4746002382467686	0.36474191902709896	0.4534621164526797	0.18473589239551017	0.1111111111111111	0.8461538461538461	0.9125	0.5555555555555556
2962522134	0.32267071897689054	0.42049531955709324	0.4748045337273718	0.11704977541355505	0.0	0.0	0.5384615384615384	0.9125	1.0
1683980311	0.41013105812413914	0.4935403753645876	0.6567255777883154	0.5674121470513613	0.0	0.0	0.6153846153846154	0.4125	0.7777777777777778
103055384	0.4359636429913219	0.11363387910243493	0.2503125293591787	0.0	0.25220372898614335	0.0	0.8461538461538461	0.175	0.4444444444444444
314966047	0.3232414915237381	0.4242864931314017	0.5456558497496167	0.3195126224235785	0.07956141828951502	0.1111111111111111	0.9230769230769231	0.6875	0.5555555555555556
304021536	0.4136553691255046	0.2533712567089032	0.27842692975180044	0.0	0.36478611936161676	0.1111111111111111	0.7692307692307693	0.45	0.5555555555555556
549781537	0.5101979329629819	0.5676071330248695	0.4027652542790797	0.25705988394064944	0.2642973106850252	0.1111111111111111	0.6923076923076923	0.5125	0.6666666666666666
26017826	0.38135657630154074	0.3688472249495471	0.44044977505693683	0.0	0.07956141828951502	0.0	0.6923076923076923	0.50625	0.3333333333333333
23068708	0.5956832081953884	0.6140865604749628	0.6223233284029903	0.30932757134406585	0.6104290419276694	0.1111111111111111	0.8461538461538461	0.99375	0.3333333333333333
2954690598	0.28337209735930113	0.47308224084730255	0.3317432001346746	0.6731146096245547	0.12610186449307167	0.1111111111111111	0.9230769230769231	0.1	1.0
262111271	0.5289172265852456	0.5360467016978457	0.7141518378931659	0.6574112590673581	0.3547987043438911	0.0	0.6923076923076923	0.925	0.5555555555555556
33423401	0.6598720933153759	0.47731225910831077	0.6116582613851249	0.5004314954236432	0.653542879533591	0.1111111111111111	0.6153846153846154	0.8625	0.3333333333333333
14188586	0.28539123671588296	0.47075119702661944	0.38833584841483704	0.2952225993841824	0.12610186449307167	0.0	0.3076923076923077	0.2	0.2222222222222222
526024747	0.41629087703936213	0.4849482251264591	0.7236821730732675	0.6807133310827227	0.0	0.0	0.8461538461538461	0.0	0.6666666666666666
358842416	0.5122096963407146	0.49836918696275606	0.667048311107798	0.7789439255740205	0.2056632827825867	0.1111111111111111	0.46153846153846156	0.0	0.5555555555555556
635171054	0.41153208706419786	0.4929413262896114	0.651398886060705	0.672939678142237	0.12610186449307167	0.1111111111111111	0.9230769230769231	0.0875	0.6666666666666666
1245380660	0.28925721150590183	0.43430051507262996	0.45365643957779184	0.24404439245509543	0.0	0.2222222222222222	0.7692307692307693	0.0	0.7777777777777778
19464245	0.5573478859269456	0.5956010660043606	0.7206712934757981	0.660476897584731	0.5285946213700504	0.0	0.46153846153846156	0.73125	0.3333333333333333
32823	0.5262862157256255	0.5161710090042738	0.6601898233704986	0.5634503394819659	0.6337690954760455	0.1111111111111111	0.5384615384615384	0.2375	0.0
2886074424	0.3654162730164054	0.5669597889541473	0.25570513423567554	0.05852488770677752	0.07956141828951502	0.3333333333333333	1.0	0.0	0.8888888888888888
118489145	0.47731077947455136	0.5052039371682553	0.4144823097126407	0.0	0.45130620534863947	0.2222222222222222	0.9230769230769231	0.325	0.4444444444444444
2735898682	0.36002787698047195	0.44992557386658893	0.5338050327479426	0.45730066678130743	0.0	0.1111111111111111	0.46153846153846156	0.1125	0.8888888888888888
2352595372	0.2442285690117159	0.36700513581133815	0.20762979196133666	0.16430013156649045	0.0	0.1111111111111111	0.7692307692307693	0.04375	0.8888888888888888
529842945	0.3825494845677535	0.42335501132433734	0.7393373624701309	0.7210899707924774	0.0	0.0	0.9230769230769231	0.0125	0.6666666666666666
17563658	0.3606845437445446	0.4185318839615949	0.4115013856803933	0.2340995508271101	0.2944122322701585	0.1111111111111111	0.8461538461538461	0.7375	0.2222222222222222
381157439	0.39792524857561196	0.44575673397418464	0.3893968960065912	0.260987734716801	0.0	0.1111111111111111	0.9230769230769231	0.175	0.5555555555555556
333709376	0.6604534349385667	0.4937390894423411	0.6655527692893969	0.632263319221847	0.6355910839473237	0.1111111111111111	0.8461538461538461	0.5125	0.5555555555555556
2797862977	0.34971160734070295	0.46615862274647013	0.4309117362136724	0.5447694964755232	0.07956141828951502	0.1111111111111111	0.7692307692307693	0.0375	0.8888888888888888
595787842	0.4698666783802753	0.5074171634561113	0.8427359694678019	0.8484742017014317	0.23868425486854505	0.0	0.8461538461538461	0.30625	0.6666666666666666
584187972	0.38207484300297145	0.4464664311947789	0.47200781001750186	0.564088379535264	0.07956141828951502	0.0	0.46153846153846156	0.14375	0.6666666666666666
294420549	0.13161386180090076	0.3238815388809816	0.2570006078605165	0.0	0.0	0.0	0.38461538461538464	0.16875	0.5555555555555556
39518278	0.48132546914160373	0.5753683558865751	0.6498958250859939	0.3413692330849755	0.5112827381880213	0.1111111111111111	0.9230769230769231	0.65	0.3333333333333333
627933255	0.2632277236018015	0.43672343581337014	0.3747406511815455	0.2952225993841824	0.0	0.0	0.9230769230769231	0.0875	0.6666666666666666
285303238	0.26593353023100397	0.37153499088653613	0.20035943671311537	0.23921830378980194	0.0	0.1111111111111111	0.5384615384615384	0.0	0.5555555555555556
221577294	0.28129082097913694	0.5244897358083858	0.4753716606220166	0.29262443853388764	0.07956141828951502	0.0	0.9230769230769231	0.06875	0.4444444444444444
344219912	0.305836349721257	0.4639050232942494	0.4500365533140574	0.4083445240215859	0.0	0.1111111111111111	0.6923076923076923	0.0	0.5555555555555556
2989113358	0.2442285690117159	0.5755148608709358	0.23673303673546953	0.15128464008093648	0.0	0.3333333333333333	0.8461538461538461	0.9875	1.0
508133463	0.3271074663137569	0.46475740030183277	0.5273351172296463	0.48074210413250035	0.2642973106850252	0.1111111111111111	0.6923076923076923	0.7375	0.6666666666666666
2989391961	0.24603230644925783	0.3882238988949156	0.34023083939953785	0.15128464008093648	0.0	0.1111111111111111	0.8461538461538461	0.21875	1.0
20054106	0.37865568169858776	0.0	0.19778826846104908	0.0	0.15912283657903004	0.2222222222222222	1.0	0.78125	0.3333333333333333
557908060	0.4669428534042035	0.5804842318352341	0.5152769103482584	0.5432917034328241	0.39039917517809686	0.0	0.7692307692307693	0.40625	0.6666666666666666
29873509	0.384415427606491	0.48156523399945084	0.6373435185459982	0.6596611079991981	0.15912283657903004	0.1111111111111111	0.38461538461538464	0.0	0.3333333333333333
21692512	0.4312972311030138	0.32228984776358854	0.838265552129888	0.8868993031603859	0.36947178479102033	0.0	0.38461538461538464	0.96875	0.3333333333333333
535068770	0.35733553564006815	0.43052631567615973	0.5141592793766573	0.6832049511425238	0.07956141828951502	0.1111111111111111	0.6153846153846154	0.44375	0.6666666666666666
470870715	0.39867468721739	0.5219972273787851	0.7107866228022961	0.780778347678131	0.23868425486854505	0.3333333333333333	0.8461538461538461	0.7625	0.6666666666666666
332267622	0.39503848843961986	0.4797022102379819	0.786997673845639	0.8449982507646095	0.34385872897454023	0.0	0.6923076923076923	0.5625	0.5555555555555556
558071911	0.3681041556636791	0.4371203834023191	0.5754705003940259	0.6101959739700726	0.0	0.1111111111111111	0.6923076923076923	0.0	0.6666666666666666
1123013988	0.5052186158205116	0.6113439164839741	0.6798824201294769	0.7340087605571718	0.15912283657903004	0.0	0.6153846153846154	0.0	0.7777777777777778
2887975018	0.32033820695742454	0.5250334825248603	0.24602664761645518	0.13589058101649476	0.12610186449307167	0.0	0.46153846153846156	0.23125	0.8888888888888888
714200423	0.16218439335461168	0.37582756936193695	0.35578087127184405	0.25705988394064944	0.0	0.0	1.0	0.0	0.7777777777777778
85852268	0.4731666570187321	0.5870346960092334	0.7241871922752843	0.6542665224412334	0.3547987043438911	0.0	0.38461538461538464	0.96875	0.3333333333333333
92203768	0.31541704469106846	0.4758441091099009	0.2774262426411877	0.26474095551288757	0.07956141828951502	0.1111111111111111	0.46153846153846156	0.13125	0.3333333333333333
384663662	0.36002787698047195	0.385296104918392	0.3853465210724541	0.2529403564300498	0.27523728605437603	0.1111111111111111	0.23076923076923078	0.66875	0.5555555555555556
78512239	0.5436284396268463	0.0	0.3796212427304772	0.0	0.5152185362325138	0.1111111111111111	0.9230769230769231	0.5625	0.3333333333333333
1102681448	0.2604091430483274	0.4542146959730773	0.4759349641602222	0.3135501294534942	0.0	0.0	0.9230769230769231	0.075	0.7777777777777778
2769092723	0.4862986214441458	0.5735895623895455	0.5907330541410579	0.6014090268795508	0.18473589239551017	0.0	1.0	0.0375	0.8888888888888888
2371354741	0.37152950254083333	0.4413644592035657	0.543140516030224	0.7191369871863117	0.0	0.2222222222222222	0.46153846153846156	0.0	0.8888888888888888
92635254	0.4172886886404759	0.5940396946642428	0.30246460088896987	0.05852488770677752	0.12610186449307167	0.0	0.8461538461538461	0.0625	0.3333333333333333
2718400631	0.25280156580559027	0.42701906339687934	0.3529753577298889	0.4775555536867079	0.12610186449307167	0.1111111111111111	0.7692307692307693	1.0	0.8888888888888888
150274168	0.3984881046289626	0.5630497962995905	0.7238026928908403	0.7977897207014667	0.12610186449307167	0.1111111111111111	0.8461538461538461	0.71875	0.4444444444444444
1430568980	0.41868907293868274	0.5545269769327567	0.43987550217758536	0.333617594383462	0.18473589239551017	0.1111111111111111	0.6923076923076923	0.9125	0.7777777777777778
76021883	0.38231258013846664	0.5022165073091965	0.5755557475107931	0.4465072394651189	0.12610186449307167	0.1111111111111111	0.6923076923076923	0.2125	0.3333333333333333
170360957	0.7578602395923436	0.7091203024070882	0.7133258853391776	0.34709573669926064	0.7128704615921314	0.3333333333333333	0.7692307692307693	0.48125	0.4444444444444444
772767870	0.39941591266764764	0.42193763565924586	0.5825795956301535	0.6387631642479196	0.23868425486854505	0.1111111111111111	0.6923076923076923	0.14375	0.6666666666666666
1591343383	0.346966575433238	0.41287657161426294	0.5143958156281419	0.576206199649715	0.0	0.1111111111111111	0.7692307692307693	0.04375	0.7777777777777778
2828763265	0.33227304021240583	0.4636189164874498	0.38479132716910436	0.3634075609439061	0.23868425486854505	0.1111111111111111	0.6153846153846154	0.625	0.8888888888888888
280100994	0.33799217600476156	0.4542146959730773	0.45510963055436987	0.05852488770677752	0.07956141828951502	0.3333333333333333	0.7692307692307693	0.7125	0.5555555555555556
409763972	0.4238892876295932	0.4898785970335175	0.7289812553784445	0.568625584443001	0.07956141828951502	0.0	1.0	0.425	0.5555555555555556
107217029	0.4638869020133065	0.6228371224585466	0.6257258274620289	0.5954133119671676	0.46407300225369624	0.1111111111111111	0.6153846153846154	0.9	0.4444444444444444
1307934854	0.286378643236378	0.5029292902086833	0.47220372188928594	0.0	0.2056632827825867	0.1111111111111111	0.6923076923076923	0.90625	0.7777777777777778
282689671	0.49187699517651245	0.5480367920858568	0.8015157063146124	0.6403235825555895	0.07956141828951502	0.0	0.5384615384615384	0.0	0.5555555555555556
543959648	0.5045988071723371	0.39898944753925286	0.7444572716215975	0.727628391048496	0.31083775688858184	0.0	0.7692307692307693	0.1375	0.6666666666666666
263028876	0.5076053530494139	0.5778951372769263	0.8627077755714052	0.8616787557021942	0.25220372898614335	0.0	0.38461538461538464	0.09375	0.5555555555555556
209125517	0.4504956293645375	0.5569489797669125	0.7595225541678812	0.5826532928860881	0.18473589239551017	0.0	0.6153846153846154	0.275	0.4444444444444444
200147086	0.17849566529742358	0.33696634480245896	0.3136220000103021	0.29262443853388764	0.0	0.1111111111111111	0.46153846153846156	0.30625	0.4444444444444444
14778512	0.3160521305347545	0.41126400452147904	0.560503189489389	0.4258343637592182	0.23868425486854505	0.0	0.46153846153846156	0.5	0.2222222222222222
125599889	0.4212724759414047	0.5651527725174149	0.48818461903150895	0.4063098818276531	0.34385872897454023	0.1111111111111111	0.7692307692307693	0.98125	0.4444444444444444
18645138	0.49879148043558985	0.5217155449128257	0.6479124780823594	0.4824308317301844	0.36478611936161676	0.1111111111111111	0.38461538461538464	0.86875	0.3333333333333333
273744020	0.42452797174668144	0.5584046365235715	0.7299893807180416	0.6691798240241844	0.0	0.1111111111111111	0.7692307692307693	0.175	0.5555555555555556
24384878	0.6455741980759373	0.5644856720547016	0.28039305281821103	0.05852488770677752	0.6642366528642295	0.1111111111111111	0.9230769230769231	0.3	0.3333333333333333
1638465686	0.1831620771857316	0.40208300399275004	0.33683968051326535	0.4739364183011466	0.0	0.1111111111111111	0.9230769230769231	0.0	0.7777777777777778
2344419479	0.30509714951751976	0.5417651646776765	0.3263155537919326	0.30932757134406585	0.0	0.1111111111111111	1.0	0.2875	0.8888888888888888
20709528	0.49504264180375696	0.1595053149053597	0.405852120489617	0.0	0.5262756967714228	0.1111111111111111	0.5384615384615384	0.38125	0.3333333333333333
14385307	0.520048460515255	0.5287419444681507	0.8710856144093917	0.8172033550012429	0.5250984263115921	0.1111111111111111	0.5384615384615384	0.98125	0.2222222222222222
26280094	0.5861669561521164	0.4827084814985554	0.6903535396325489	0.3983996823936005	0.5720326391572809	0.1111111111111111	0.5384615384615384	0.55	0.3333333333333333
322804369	0.29379825515551244	0.39577454462846645	0.47022362034102977	0.23921830378980194	0.07956141828951502	0.1111111111111111	0.46153846153846156	0.1625	0.5555555555555556
2186248352	0.42702405372594643	0.527568136577837	0.5946200980141689	0.7190694133009415	0.378305593479215	0.1111111111111111	0.6153846153846154	1.0	0.7777777777777778
1051948171	0.34068005865203527	0.4265699142351238	0.42441055493844726	0.6542301051168548	0.12610186449307167	0.0	0.38461538461538464	0.15625	0.7777777777777778
2199486627	0.3675160115627583	0.45643450906771327	0.7381408306863797	0.8163052584493617	0.15912283657903004	0.0	0.8461538461538461	0.29375	0.7777777777777778
1350008996	0.396785286555731	0.45356926337116404	0.2813590332304902	0.648853706628649	0.0	0.1111111111111111	0.6153846153846154	0.1125	0.7777777777777778
421407430	0.35767799786746785	0.450263592972102	0.5566760420816569	0.6578311533364513	0.07956141828951502	0.0	0.6153846153846154	0.4625	0.5555555555555556
1688273064	0.4396205414312007	0.21632225445657716	0.19239566358455223	0.0	0.0	0.1111111111111111	0.6153846153846154	0.0	0.7777777777777778
298188969	0.6294352162619091	0.47179540881574183	0.5997282156311944	0.46204332306306994	0.6148443117936018	0.2222222222222222	0.8461538461538461	0.56875	0.5555555555555556
248873132	0.5044429634503641	0.6045461533514928	0.7158485538421951	0.6976155257922078	0.0	0.0	1.0	0.81875	0.5555555555555556
346259629	0.3737203384602933	0.4585957891433066	0.263192801375016	0.4160255955938241	0.0	0.0	0.9230769230769231	0.1625	0.5555555555555556
375947443	0.4112232456809463	0.4877712954529427	0.674844343700116	0.7008222491123676	0.07956141828951502	0.3333333333333333	0.46153846153846156	0.1125	0.5555555555555556
283803829	0.32547760081107363	0.4758441091099009	0.5744694707501103	0.6823999502659517	0.07956141828951502	0.1111111111111111	0.5384615384615384	0.14375	0.5555555555555556
717291702	0.7000123701802656	0.5590334468604139	0.6775271668434523	0.6456089060492849	0.378305593479215	0.1111111111111111	0.6153846153846154	0.99375	0.6666666666666666
2988649161	0.1831620771857316	0.348247102666066	0.3825329092823103	0.26833441549449155	0.0	0.3333333333333333	0.6923076923076923	0.05	1.0
2366210234	0.5427264643271024	0.6552331694902611	0.6118792127039244	0.4295638972034133	0.0	0.1111111111111111	0.6153846153846154	0.48125	0.8888888888888888
84443323	0.4035271683988734	0.47559684039470296	0.6590265585904118	0.773028273844931	0.07956141828951502	0.1111111111111111	0.5384615384615384	0.15	0.3333333333333333
1527906492	0.43509927154153577	0.5258423987961814	0.6497089502526343	0.6996392726296168	0.07956141828951502	0.0	0.5384615384615384	0.31875	0.7777777777777778
78293706	0.3065675584149226	0.4090633484051398	0.6046021705384064	0.7309375862691494	0.0	0.1111111111111111	0.7692307692307693	0.025	0.3333333333333333
288489663	0.5048319015285292	0.5309142957487417	0.6659291717308824	0.72988852506469	0.22335713924095388	0.2222222222222222	0.7692307692307693	0.49375	0.5555555555555556
2266759362	0.33844763998459054	0.5359281629686856	0.35256676828472255	0.36999013184360485	0.0	0.1111111111111111	0.3076923076923077	0.0	0.7777777777777778
170754243	0.3926369528960368	0.44821424830772727	0.5272845229955623	0.4658582192200166	0.0	0.1111111111111111	0.8461538461538461	0.0	0.4444444444444444
770577782	0.38843459871435415	0.49855654594016513	0.6785269559184683	0.8036921686077898	0.12610186449307167	0.1111111111111111	0.7692307692307693	0.50625	0.6666666666666666
83099849	0.2791434614032787	0.4770693862878732	0.3969523146137035	0.3667629785765139	0.0	0.1111111111111111	0.6923076923076923	0.2125	0.3333333333333333
25788618	0.13161386180090076	0.2670645993297641	0.17375059732387962	0.0	0.0	0.1111111111111111	0.5384615384615384	0.0	0.3333333333333333
2905735202	0.2543930779500514	0.3860379155642468	0.3180709186340929	0.43751645957311114	0.0	0.1111111111111111	1.0	0.15625	0.8888888888888888
218366158	0.43389243076494644	0.4873432552273772	0.8008784945303086	0.6315515962782274	0.07956141828951502	0.0	0.7692307692307693	0.4375	0.4444444444444444
347865297	0.2543930779500514	0.42566416450076455	0.1625931982025474	0.0	0.0	0.1111111111111111	0.8461538461538461	0.0	0.5555555555555556
1498529827	0.3706892911718229	0.4588999435439675	0.1287140035650903	0.7061271244174867	0.15912283657903004	0.1111111111111111	0.8461538461538461	0.325	0.7777777777777778
390889684	0.2026197836706106	0.4062267498953887	0.20991915092422472	0.0	0.0	0.1111111111111111	0.6153846153846154	0.0	0.5555555555555556
14614742	0.5754586360798994	0.6152666514220503	0.6224044274824782	0.6055933786277017	0.5735943348615568	0.1111111111111111	0.6153846153846154	0.96875	0.2222222222222222
267518167	0.35733553564006815	0.44751958722712354	0.544469472474602	0.6453260462696193	0.07956141828951502	0.1111111111111111	0.5384615384615384	0.1375	0.5555555555555556
265715929	0.2120727427282113	0.4644742583383363	0.27006431875362463	0.44077325425362324	0.0	0.0	0.5384615384615384	0.0	0.5555555555555556
359629018	0.48263038702076394	0.6228781996415306	0.8002016407344675	0.8715455236415742	0.3029185575304689	0.0	0.9230769230769231	0.2	0.5555555555555556
2608278223	0.2769256841787772	0.3446566228465329	0.39325997419044073	0.615660530413795	0.0	0.2222222222222222	0.6923076923076923	0.09375	0.8888888888888888
23232732	0.5427928719371622	0.5570407195827884	0.7164819595920504	0.7724734354894442	0.2944122322701585	0.1111111111111111	0.6923076923076923	0.45	0.3333333333333333
1619394781	0.49126361818559605	0.42335501132433734	0.5862324963249029	0.5504348479964118	0.07956141828951502	0.1111111111111111	0.9230769230769231	0.88125	0.7777777777777778
184908108	0.25280156580559027	0.33423377453698133	0.4164121039197674	0.4862446087687457	0.0	0.1111111111111111	1.0	0.0	0.4444444444444444
414546608	0.4609094143178692	0.4877712954529427	0.6214260044170099	0.8531838182233912	0.07956141828951502	0.1111111111111111	0.6923076923076923	0.025	0.5555555555555556
285289168	0.2672468947096647	0.363191912602215	0.35811282843857944	0.13589058101649476	0.07956141828951502	0.0	0.9230769230769231	0.0	0.5555555555555556
1081278690	0.36002787698047195	0.5340078522022388	0.5265729680564305	0.5173134091156962	0.0	0.1111111111111111	0.8461538461538461	0.61875	0.7777777777777778
2315780323	0.4237608238769905	0.5041619377518927	0.6282275643632487	0.7098083672571754	0.12610186449307167	0.1111111111111111	0.9230769230769231	0.45	0.8888888888888888
